,year,month,user_id,buying_sessions,buying_ratio,money_monthly,buying_sessions_MA3,buying_ratio_MA3,money_monthly_MA3,prev_month_spendings,prev_second_month_spendings,prev_third_month_spendings,buying_sessions_prev_month,buying_sessions_p_second_month,buying_sessions_p_third_month,buying_ratio_prev_month,buying_ratio_p_second_month,buying_ratio_p_third_month,is_rich
2400,2020,1,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2401,2020,2,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2402,2020,3,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2403,2020,4,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2404,2020,5,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2405,2020,6,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2406,2020,7,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2407,2020,8,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2408,2020,9,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2409,2020,10,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2410,2020,11,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2411,2020,12,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2412,2021,1,252,6.0,0.1935,13912.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2413,2021,2,252,29.0,0.2479,26277.946,2.0,0.064,4637.4,13912.297,0.0,0.0,6.0,0.0,0.0,0.1935,0.0,0.0,1
2414,2021,3,252,28.0,0.1918,15370.199,11.7,0.147,13396.7,26277.946,13912.297,0.0,29.0,6.0,0.0,0.2479,0.1935,0.0,1
2415,2021,4,252,22.0,0.2056,11655.520999999999,21.0,0.211,18520.1,15370.199,26277.946,13912.297,28.0,29.0,6.0,0.1918,0.2479,0.1935,1
2416,2020,1,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2417,2020,2,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2418,2020,3,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2419,2020,4,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2420,2020,5,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2421,2020,6,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2422,2020,7,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2423,2020,8,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2424,2020,9,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2425,2020,10,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2426,2020,11,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2427,2020,12,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2428,2021,1,253,1.0,0.5,2201.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2429,2021,2,253,5.0,0.0833,9820.97,0.3,0.167,733.7,2201.169,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0
2430,2021,3,253,3.0,0.1034,2424.7200000000003,2.0,0.194,4007.4,9820.97,2201.169,0.0,5.0,1.0,0.0,0.0833,0.5,0.0,0
2431,2021,4,253,4.0,0.3077,1863.2804999999998,3.0,0.229,4815.6,2424.7200000000003,9820.97,2201.169,3.0,5.0,1.0,0.1034,0.0833,0.5,0
2432,2020,1,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2433,2020,2,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2434,2020,3,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2435,2020,4,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2436,2020,5,254,3.0,0.1429,738.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2437,2020,6,254,0.0,0.0,0.0,1.0,0.048,246.1,738.1565,0.0,0.0,3.0,0.0,0.0,0.1429,0.0,0.0,0
2438,2020,7,254,0.0,0.0,0.0,1.0,0.048,246.1,0.0,738.1565,0.0,0.0,3.0,0.0,0.0,0.1429,0.0,0
2439,2020,8,254,1.0,0.0909,971.1,1.0,0.048,246.1,0.0,0.0,738.1565,0.0,0.0,3.0,0.0,0.0,0.1429,0
2440,2020,9,254,1.0,0.1111,73.055,0.3,0.03,323.7,971.1,0.0,0.0,1.0,0.0,0.0,0.0909,0.0,0.0,0
2441,2020,10,254,1.0,0.0909,139.99,0.7,0.067,348.1,73.055,971.1,0.0,1.0,1.0,0.0,0.1111,0.0909,0.0,0
2442,2020,11,254,2.0,0.1818,798.0,1.0,0.098,394.7,139.99,73.055,971.1,1.0,1.0,1.0,0.0909,0.1111,0.0909,0
2443,2020,12,254,2.0,0.1111,852.0,1.3,0.128,337.0,798.0,139.99,73.055,2.0,1.0,1.0,0.1818,0.0909,0.1111,0
2444,2021,1,254,2.0,0.125,157.29000000000002,1.7,0.128,596.7,852.0,798.0,139.99,2.0,2.0,1.0,0.1111,0.1818,0.0909,0
2445,2021,2,254,1.0,0.0909,82.99,2.0,0.139,602.4,157.29000000000002,852.0,798.0,2.0,2.0,2.0,0.125,0.1111,0.1818,0
2446,2021,3,254,2.0,0.1538,7832.0,1.7,0.109,364.1,82.99,157.29000000000002,852.0,1.0,2.0,2.0,0.0909,0.125,0.1111,0
2447,2021,4,254,2.0,0.1111,2478.9,1.7,0.123,2690.8,7832.0,82.99,157.29000000000002,2.0,1.0,2.0,0.1538,0.0909,0.125,0
2448,2020,1,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2449,2020,2,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2450,2020,3,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2451,2020,4,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2452,2020,5,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2453,2020,6,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2454,2020,7,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2455,2020,8,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2456,2020,9,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2457,2020,10,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2458,2020,11,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2459,2020,12,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2460,2021,1,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2461,2021,2,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2462,2021,3,255,5.0,0.1613,5033.259999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2463,2021,4,255,25.0,0.1838,13405.474999999999,1.7,0.054,1677.8,5033.259999999999,0.0,0.0,5.0,0.0,0.0,0.1613,0.0,0.0,0
2464,2020,1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2465,2020,2,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2466,2020,3,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2467,2020,4,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2468,2020,5,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2469,2020,6,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2470,2020,7,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2471,2020,8,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2472,2020,9,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2473,2020,10,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2474,2020,11,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2475,2020,12,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2476,2021,1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2477,2021,2,256,3.0,0.1875,2922.4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2478,2021,3,256,22.0,0.1947,10320.033,1.0,0.062,974.1,2922.4245,0.0,0.0,3.0,0.0,0.0,0.1875,0.0,0.0,0
2479,2021,4,256,19.0,0.157,13714.775999999998,8.3,0.127,4414.2,10320.033,2922.4245,0.0,22.0,3.0,0.0,0.1947,0.1875,0.0,0
2480,2020,1,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2481,2020,2,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2482,2020,3,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2483,2020,4,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2484,2020,5,257,6.0,0.125,2887.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2485,2020,6,257,5.0,0.4545,1773.7875000000001,2.0,0.042,962.6,2887.749,0.0,0.0,6.0,0.0,0.0,0.125,0.0,0.0,0
2486,2020,7,257,7.0,0.175,6533.306,3.7,0.193,1553.8,1773.7875000000001,2887.749,0.0,5.0,6.0,0.0,0.4545,0.125,0.0,0
2487,2020,8,257,3.0,0.2727,282.812,6.0,0.252,3731.6,6533.306,1773.7875000000001,2887.749,7.0,5.0,6.0,0.175,0.4545,0.125,0
2488,2020,9,257,4.0,0.4,4455.89,5.0,0.301,2863.3,282.812,6533.306,1773.7875000000001,3.0,7.0,5.0,0.2727,0.175,0.4545,0
2489,2020,10,257,3.0,0.1304,226.4815,4.7,0.283,3757.3,4455.89,282.812,6533.306,4.0,3.0,7.0,0.4,0.2727,0.175,0
2490,2020,11,257,5.0,0.1613,529.1134999999999,3.3,0.268,1655.1,226.4815,4455.89,282.812,3.0,4.0,3.0,0.1304,0.4,0.2727,0
2491,2020,12,257,6.0,0.1667,2897.145,4.0,0.231,1737.2,529.1134999999999,226.4815,4455.89,5.0,3.0,4.0,0.1613,0.1304,0.4,0
2492,2021,1,257,9.0,0.1765,7631.244,4.7,0.153,1217.6,2897.145,529.1134999999999,226.4815,6.0,5.0,3.0,0.1667,0.1613,0.1304,0
2493,2021,2,257,7.0,0.2692,2806.5774999999994,6.7,0.168,3685.8,7631.244,2897.145,529.1134999999999,9.0,6.0,5.0,0.1765,0.1667,0.1613,0
2494,2021,3,257,7.0,0.1944,3156.3115,7.3,0.204,4445.0,2806.5774999999994,7631.244,2897.145,7.0,9.0,6.0,0.2692,0.1765,0.1667,0
2495,2021,4,257,2.0,0.2222,238.0,7.7,0.213,4531.4,3156.3115,2806.5774999999994,7631.244,7.0,7.0,9.0,0.1944,0.2692,0.1765,0
2496,2020,1,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2497,2020,2,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2498,2020,3,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2499,2020,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2500,2020,5,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2501,2020,6,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2502,2020,7,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2503,2020,8,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2504,2020,9,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2505,2020,10,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2506,2020,11,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2507,2020,12,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2508,2021,1,258,4.0,0.2105,3995.5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2509,2021,2,258,14.0,0.2692,9986.0505,1.3,0.07,1331.8,3995.5465,0.0,0.0,4.0,0.0,0.0,0.2105,0.0,0.0,0
2510,2021,3,258,10.0,0.1887,4918.406499999999,6.0,0.16,4660.5,9986.0505,3995.5465,0.0,14.0,4.0,0.0,0.2692,0.2105,0.0,0
2511,2021,4,258,17.0,0.2,6585.852999999999,9.3,0.223,6300.0,4918.406499999999,9986.0505,3995.5465,10.0,14.0,4.0,0.1887,0.2692,0.2105,0
2512,2020,1,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2513,2020,2,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2514,2020,3,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2515,2020,4,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2516,2020,5,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2517,2020,6,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2518,2020,7,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2519,2020,8,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2520,2020,9,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2521,2020,10,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2522,2020,11,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2523,2020,12,259,1.0,0.1,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2524,2021,1,259,0.0,0.0,0.0,0.3,0.033,1009.7,3029.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0
2525,2021,2,259,1.0,0.5,553.0,0.3,0.033,1009.7,0.0,3029.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0
2526,2021,3,259,0.0,0.0,0.0,0.7,0.2,1194.0,553.0,0.0,3029.0,1.0,0.0,1.0,0.5,0.0,0.1,0
2527,2021,4,259,0.0,0.0,0.0,0.3,0.167,184.3,0.0,553.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0
2528,2020,1,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2529,2020,2,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2530,2020,3,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2531,2020,4,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2532,2020,5,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2533,2020,6,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2534,2020,7,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2535,2020,8,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2536,2020,9,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2537,2020,10,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2538,2020,11,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2539,2020,12,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2540,2021,1,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2541,2021,2,260,6.0,0.1714,4101.370499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2542,2021,3,260,33.0,0.1587,15141.8665,2.0,0.057,1367.1,4101.370499999999,0.0,0.0,6.0,0.0,0.0,0.1714,0.0,0.0,0
2543,2021,4,260,17.0,0.1683,5596.992999999999,13.0,0.11,6414.4,15141.8665,4101.370499999999,0.0,33.0,6.0,0.0,0.1587,0.1714,0.0,0
2544,2020,1,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2545,2020,2,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2546,2020,3,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2547,2020,4,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2548,2020,5,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2549,2020,6,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2550,2020,7,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2551,2020,8,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2552,2020,9,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2553,2020,10,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2554,2020,11,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2555,2020,12,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2556,2021,1,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2557,2021,2,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2558,2021,3,261,11.0,0.1667,9948.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2559,2021,4,261,53.0,0.1893,42804.95250000002,3.7,0.056,3316.1,9948.412,0.0,0.0,11.0,0.0,0.0,0.1667,0.0,0.0,1
2560,2020,1,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2561,2020,2,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2562,2020,3,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2563,2020,4,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2564,2020,5,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2565,2020,6,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2566,2020,7,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2567,2020,8,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2568,2020,9,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2569,2020,10,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2570,2020,11,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2571,2020,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2572,2021,1,262,6.0,0.1875,1375.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2573,2021,2,262,32.0,0.256,21350.4215,2.0,0.062,458.7,1375.973,0.0,0.0,6.0,0.0,0.0,0.1875,0.0,0.0,1
2574,2021,3,262,28.0,0.2188,25106.887000000006,12.7,0.148,7575.5,21350.4215,1375.973,0.0,32.0,6.0,0.0,0.256,0.1875,0.0,1
2575,2021,4,262,24.0,0.2105,12050.621999999998,22.0,0.221,15944.4,25106.887000000006,21350.4215,1375.973,28.0,32.0,6.0,0.2188,0.256,0.1875,1
2576,2020,1,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2577,2020,2,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2578,2020,3,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2579,2020,4,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2580,2020,5,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2581,2020,6,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2582,2020,7,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2583,2020,8,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2584,2020,9,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2585,2020,10,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
